Date,prcp,tavg,tmax,tmin,wdspavg,wdspmax,sunhour,snowf,snowdmax
2021/3/17,0,1.3,3.7,-1.8,2.4,4.7,0.7,0,0
2021/3/18,0,2.8,10.6,-1.4,1.8,4.6,8.3,0,0
2021/3/19,0,3.3,11.8,-2.7,1.3,3.9,7.8,0,0
2021/3/20,10.5,6.8,16.2,-2.1,1.6,4.4,6.6,0,0
2021/3/21,30.5,8.1,13.4,4.6,1.5,5.5,0,0,0
2021/3/22,0,2.5,6.2,-0.6,2.2,4.4,0.7,0,0
2021/3/23,0,3.3,10.1,-1.2,1.2,3,10.2,0,0
2021/3/24,0,6.1,18.3,-3.1,1.4,4.9,9.7,0,0
2021/3/25,0,5.6,12.9,-0.1,1.2,3.4,0.5,0,0
2021/3/26,7,2.5,9,-2.4,1.5,4.8,1.7,0,0
2021/3/27,0,6.9,16.1,-2.4,1.4,3.2,7.3,0,0
2021/3/28,21.5,8,11.3,4.4,1.2,3,0,0,0
2021/3/29,0,11.3,21.4,5.5,1.7,4.6,7.3,0,0
2021/3/30,0,10.3,19.4,6.2,1.9,4.8,6.3,0,0
2021/3/31,0,7.5,14.6,1.2,2,4.5,10.6,0,0
2021/4/1,0,6.4,17,-1.5,1.2,4.2,9.4,0,0
2021/4/2,0,9.6,18.3,1.2,1.5,3.6,4.5,0,0
2021/4/3,0,12.7,19,8.1,1.4,2.7,2.7,0,0
2021/4/4,9,10.7,13.4,8.2,1.1,4.5,0,0,0
2021/4/5,0,3.9,8.2,-1.2,2.8,5.2,4.3,0,0
2021/4/6,0,6.2,16.5,-2.8,1.5,4,8.7,0,0
2021/4/7,0,6.6,14.4,1.6,2,5,10.5,0,0
2021/4/8,0,4.5,13.4,-1.2,1.9,4.4,7.1,0,0
2021/4/9,0,1.3,5.9,-2.9,1.9,4.8,2.8,0,0
2021/4/10,0,1.5,9.5,-5.3,1.4,4.5,11.3,0,0
2021/4/11,0,5.3,16.3,-3,1.4,4.3,11.3,0,0
2021/4/12,0,9.3,19.1,-0.8,1.6,4.4,8.6,0,0
2021/4/13,14,10.7,14.2,8.8,2.7,5.9,0,0,0
2021/4/14,2.5,5.4,9.8,1.3,2.8,5,0,0,0
2021/4/15,0,5.4,13.9,-1.3,1.5,4.3,10.7,0,0
2021/4/16,0,9.1,13.5,2.9,1.8,4.2,1.5,0,0
2021/4/17,39.5,8,9.5,5.6,1,3.4,0,0,0
2021/4/18,16,3.8,7.5,1.3,2.2,6.1,0.8,0,0
2021/4/19,0,7.4,14.4,1.7,1.6,3.8,10.4,0,0
2021/4/20,0,10.4,19.9,-0.2,1.7,4.8,11.8,0,0
2021/4/21,0,10,18.5,2.2,1.8,5.4,11.8,0,0
2021/4/22,0,9.3,19.6,-0.7,1.6,3.9,11.7,0,0
2021/4/23,0,9.9,22.7,-1.7,1.3,4.2,10.9,0,0
2021/4/24,0,11.6,24,2.3,1.8,5,11.6,0,0
2021/4/25,0,7.5,14.4,1.2,2.3,4.4,4.9,0,0
2021/4/26,0,4,9.9,-1.1,2.6,4.9,11.1,0,0
2021/4/27,0,8.2,20,-2.3,1.3,3.5,8.4,0,0
2021/4/28,9,9,13.7,4.7,0.7,1.6,0,0,0
2021/4/29,65.5,9.5,11.7,7.7,1.1,3.2,0,0,0
2021/4/30,2.5,11.3,19.1,6.6,2.2,5.8,8.9,0,0
2021/5/1,14.5,9.3,16.9,3.2,1.5,5.2,1.8,0,0
2021/5/2,14,6.1,10.3,2.7,1.8,5,1.6,0,0
2021/5/3,2,5.9,13.2,-0.4,1.6,5.1,4.9,0,0
2021/5/4,0,11.4,23.1,0.6,1.2,3.7,11,0,0
2021/5/5,12.5,11.6,16,6.3,1.9,6.4,0,0,0
2021/5/6,2,13.9,22,8.7,1.5,4.3,10.8,0,0
2021/5/7,0,12.4,17.9,7.3,1.5,4.8,1.1,0,0
2021/5/8,1.5,14,23.7,6.9,1.6,4.3,7.4,0,0
2021/5/9,0,14,20.7,7.7,2.6,5.7,7.4,0,0
2021/5/10,0,11,19.1,4.6,1.4,3.8,6.6,0,0
2021/5/11,0,10.2,16.8,5.6,1.5,4.5,8.7,0,0
2021/5/12,0,12.5,20.3,3,1.8,3.8,6.5,0,0
2021/5/13,0,15.7,23.1,10.5,1.5,3.3,5.2,0,0
2021/5/14,0,15.7,24.1,8.1,1.3,3.9,9,0,0
2021/5/15,0,17.6,26.1,9.7,1.5,3.8,3.4,0,0
2021/5/16,7.5,14.4,17.5,12.7,1,3.5,0,0,0
2021/5/17,64,16.5,20,13.6,0.6,2.9,0,0,0
2021/5/18,6.5,14.6,19.1,11.4,0.9,2.9,0.2,0,0
2021/5/19,0.5,15,17.2,13.1,0.8,2.8,0,0,0
2021/5/20,19,13.8,21.2,9.6,1,2.5,1,0,0
2021/5/21,63.5,14.9,18.6,12.4,0.7,3.7,0,0,0
2021/5/22,0,13.8,17.9,10,1.1,3.3,0,0,0
2021/5/23,0,15.2,22.8,9.8,1.5,3.7,10.5,0,0
2021/5/24,0,15.4,23.6,9,0.8,2.2,0.6,0,0
2021/5/25,6,15.3,20.1,10.7,1.7,5.8,4.6,0,0
2021/5/26,0,13.9,19.1,10,2.3,7.6,9.9,0,0
2021/5/27,23,11.5,12.4,10.6,0.9,2,0,0,0
2021/5/28,1.5,17.5,25.5,11.1,1.7,6.2,11.7,0,0
2021/5/29,1.5,15.9,23.9,9.9,1.6,5,9.5,0,0
2021/5/30,0,12.1,16.8,8.1,1,3.1,1.7,0,0
2021/5/31,0,13.5,23.2,7.4,1.2,3.7,10.2,0,0
2021/6/1,0,15.8,25.6,7.4,1.2,3,12.4,0,0
2021/6/2,0,18.2,25,13.7,1.2,2.4,7.8,0,0
2021/6/3,0,18.5,24,13.2,2.2,4.5,5.3,0,0
2021/6/4,42.5,15.5,17.8,13,1.2,3.4,0,0,0
2021/6/5,0,16.9,24.6,12.1,1,2.8,8.2,0,0
2021/6/6,0,17.2,25.7,11.9,0.9,2.5,2.6,0,0
2021/6/7,0,18.9,27.3,12.8,1.1,3.8,8.1,0,0
2021/6/8,0,15.1,20.7,10.7,0.9,2.6,0.2,0,0
2021/6/9,0,17.4,27,8.5,0.9,2.7,12.3,0,0
2021/6/10,0,19.6,29.5,10.6,1.1,3,12,0,0
2021/6/11,0,20.5,27.4,13.5,1.7,4.5,9.3,0,0
2021/6/12,0,19.5,26.2,15.2,1.2,3,5.1,0,0
2021/6/13,8,17.2,20.1,15.1,0.7,1.8,0.1,0,0
2021/6/14,0.5,18.4,24.9,15.7,0.8,2.2,1.9,0,0
2021/6/15,0,19.5,28.1,14.4,1.3,3.7,9.1,0,0
2021/6/16,12.5,17.9,25.5,14.4,1.1,2.8,5.5,0,0
2021/6/17,0,17.5,26.4,11.6,1.3,3.2,10.2,0,0
2021/6/18,0,18.8,23.6,14.1,1.1,2.2,4.5,0,0
2021/6/19,31.5,16.1,18.1,15.1,0.7,2,0,0,0
2021/6/20,0.5,16.7,22.3,12.2,1.3,2.9,4.7,0,0
2021/6/21,0,17.9,26.9,10.7,1,2.3,8.9,0,0
2021/6/22,33,18,23.6,14.8,1,2.6,1.9,0,0
2021/6/23,10.5,16.5,19.7,14.7,0.6,2.1,0.8,0,0
2021/6/24,0.5,17.7,21.8,14.4,1,2.6,3.2,0,0
2021/6/25,1,18.4,23.7,15.4,1.1,2.7,3.4,0,0
2021/6/26,47.5,19,24.3,14.6,1,2.5,4.3,0,0
2021/6/27,9.5,17.4,21.7,14.6,0.7,1.9,0,0,0
2021/6/28,20,19.1,26.4,13.7,1,2.7,7.1,0,0
2021/6/29,26.5,18.8,24.7,16.3,0.9,2.7,2.2,0,0
2021/6/30,10.5,19.4,24.8,16.5,1.1,3.3,1.2,0,0
2021/7/1,1.5,18.9,24.2,16.9,1.2,4,2.4,0,0
2021/7/2,21,19.5,22.6,16.6,1.1,2.8,0,0,0
2021/7/3,0.5,21.7,27.7,17.3,1,3.2,4.4,0,0
2021/7/4,19.5,19.8,20.8,18.8,0.8,1.9,0,0,0
2021/7/5,65.5,20.3,24.3,18.2,0.7,2,0.3,0,0
2021/7/6,18.5,19.3,22.3,17.9,0.8,2.7,0,0,0
2021/7/7,5.5,20.9,28.3,17.9,0.9,2.4,4.4,0,0
2021/7/8,7.5,20.1,22.5,18.5,0.6,1.6,0,0,0
2021/7/9,18,20.3,22,18.6,0.6,1.5,0,0,0
2021/7/10,10.5,22,27.7,18.9,0.9,2.8,3.1,0,0
2021/7/11,1.5,20.8,26.1,18.5,0.8,2.3,1.1,0,0
2021/7/12,0,21,26.3,17.9,0.8,3,1.7,0,0
2021/7/13,2.5,21.7,27.8,17.5,1,2.1,8.8,0,0
2021/7/14,8,21.7,29.5,18.2,1.1,2.5,7,0,0
2021/7/15,0.5,21.1,27.4,18.4,1.1,3,2.7,0,0
2021/7/16,0,23.1,30.1,17.5,1.2,3,8.7,0,0
2021/7/17,0,24.6,32.3,18.8,1.3,3.2,12.3,0,0
2021/7/18,0,24.5,32.9,17.9,1.2,2.8,12.1,0,0
2021/7/19,0,24.9,33.4,19,1,2.8,12.7,0,0
2021/7/20,0,24.7,33.3,18.6,0.9,2.4,11.5,0,0
2021/7/21,0,23.7,33.5,19,1.2,3.1,10.5,0,0
2021/7/22,0,23.6,31.6,17.6,0.9,2.7,10.9,0,0
2021/7/23,0,24.3,31.8,19.6,1,2.6,9.5,0,0
2021/7/24,0,24.7,32.2,19.9,1.1,2.9,10.3,0,0
2021/7/25,0,24.2,30.1,20.7,0.8,2.5,5.8,0,0
2021/7/26,0,22.8,29.5,18.2,0.9,2.1,8.7,0,0
2021/7/27,4.5,19.3,22.2,15.5,0.9,2.6,0,0,0
2021/7/28,0,22.2,29.2,17.4,1.1,3,9.6,0,0
2021/7/29,0.5,22.6,28.5,19.4,1,3.2,3.1,0,0
2021/7/30,20.5,23.2,30.4,18.5,1.1,2.5,8.3,0,0
2021/7/31,0,23,29,18.4,0.8,1.9,8.6,0,0
2021/8/1,7,23.3,30.5,19.9,1,2.5,5.1,0,0
2021/8/2,0,24.6,30.4,19.1,1.3,3.3,7.6,0,0
2021/8/3,0,25.8,31.7,21.7,1.5,3.5,5.9,0,0
2021/8/4,0,25.4,32.9,19.8,1.1,2.9,11.4,0,0
2021/8/5,0,26.1,34,21.1,1,3,8.3,0,0
2021/8/6,0,26.3,34,19.4,1.5,3.5,11.8,0,0
2021/8/7,0,26.1,32.2,22.3,1.4,3.7,7.9,0,0
2021/8/8,0,24.7,30.9,20.1,1.1,3,9.3,0,0
2021/8/9,22,22.9,26.7,20.1,1.9,5.9,0.2,0,0
2021/8/10,31.5,20.6,23.1,18.9,1.1,2.4,0.6,0,0
2021/8/11,0,21.5,26.6,18,0.7,2.2,5,0,0
2021/8/12,35.5,20.9,24.2,19,0.6,1.6,0,0,0
2021/8/13,97.5,17.7,19.5,16.6,0.9,2.2,0,0,0
2021/8/14,77,17.6,19.7,16.5,0.4,1.2,0,0,0
2021/8/15,27,19.2,24.7,16.5,0.7,2.6,1.4,0,0
2021/8/16,1,19.8,23.1,17.3,0.9,2.5,0,0,0
2021/8/17,31,18.8,19.8,17.6,0.9,1.9,0,0,0
2021/8/18,16.5,20.7,23.4,18.9,0.8,3.2,0,0,0
2021/8/19,0.5,21,26.5,18.3,1.1,2.8,2,0,0
2021/8/20,0,21.7,28.6,16.6,1.1,3.3,5.4,0,0
2021/8/21,0,22,27.4,18,0.9,3,0.9,0,0
2021/8/22,3,22.1,25.4,19.4,0.7,1.8,0.3,0,0
2021/8/23,4,21.9,27.2,19.5,0.7,1.8,2.3,0,0
2021/8/24,18,21.2,25.3,18.8,0.9,2.4,0,0,0
2021/8/25,34,21.7,25.6,19.2,0.5,1.7,0.1,0,0
2021/8/26,0,23.8,30.5,20.5,0.8,2,5.8,0,0
2021/8/27,0,23.2,29.8,18.3,1,2.5,11.2,0,0
2021/8/28,0,22.8,30.1,18.6,0.9,3.1,6.5,0,0
2021/8/29,0,23.1,29.4,19.9,1,2.6,7.9,0,0
2021/8/30,0,22.4,28.1,19.9,1.1,3.5,1.6,0,0
2021/8/31,0,20.5,25,17.9,0.9,2.5,0.9,0,0
2021/9/1,29,17,18.5,15.2,0.7,2.2,0,0,0
2021/9/2,12.5,18.1,23.5,16.2,1,2.8,0.4,0,0
2021/9/3,8,18.2,20.6,16.9,1,2,0,0,0
2021/9/4,21.5,17.7,20.1,16.7,0.8,2,0,0,0
2021/9/5,0.5,19.1,24.7,16.1,0.9,2.5,2.6,0,0
2021/9/6,0,17.8,22.6,14,1,2.7,6.4,0,0
2021/9/7,0,17.8,24.2,12.2,1.4,2.8,7.4,0,0
2021/9/8,52,15.8,16.8,14.3,0.8,2,0,0,0
2021/9/9,5,19.1,25.8,15.8,0.9,3,4.3,0,0
2021/9/10,0,20.3,26.5,14.9,0.8,2.6,6.1,0,0
2021/9/11,0,19.4,25.1,16.5,0.8,2.3,0.6,0,0
2021/9/12,0,17.1,21,13.4,0.7,2,0.1,0,0
2021/9/13,0,17.3,24.4,13.3,1,2.4,7.3,0,0
2021/9/14,0,16.9,22.1,12.6,0.8,2.3,0.1,0,0
2021/9/15,0,17.3,24.1,12.7,0.8,2.4,7.1,0,0
2021/9/16,0,17.8,21.8,13.8,1.2,2.6,1.6,0,0
2021/9/17,1,18.2,21,16.2,1.1,2.3,0,0,0
2021/9/18,9,18.8,22.5,16.8,1,2.7,0,0,0
2021/9/19,0,19.2,26.6,14.7,1.3,3,10.6,0,0
2021/9/20,0,18.8,26.7,12.6,1,2.7,6.9,0,0
2021/9/21,0,19.6,27,13.5,1.4,2.6,10.1,0,0
2021/9/22,11.5,19.7,25.9,15.6,0.8,2.2,1.4,0,0
2021/9/23,0,17.5,22.9,12.5,0.9,2.3,4.2,0,0
2021/9/24,0,15.8,22.7,10.5,0.9,2.5,6.9,0,0
2021/9/25,0,17.9,24,14,0.9,2.4,2.6,0,0
2021/9/26,21.5,15.5,18.1,14.4,0.9,2,0,0,0
2021/9/27,0,16.5,22.1,14,1.2,2.4,3.5,0,0
2021/9/28,0,17.2,24.2,12.5,1.2,2.9,5.5,0,0
2021/9/29,0,18.3,24.1,15.2,1.1,2.1,1.3,0,0
2021/9/30,0,19.1,24.8,16.3,1,2.6,3.4,0,0
2021/10/1,2,17.4,19.3,14.8,1.1,2.4,0,0,0
2021/10/2,0.5,17,23,12.5,1.2,2.6,8.6,0,0
2021/10/3,0,15.4,24.3,10,1.1,2.8,9,0,0
2021/10/4,0,16.6,26.9,8.8,0.9,3,9.8,0,0
2021/10/5,0,17.3,25.9,10.6,0.9,2.5,9.3,0,0
2021/10/6,0,15.1,19.5,12,1.4,4.3,3.2,0,0
2021/10/7,0,17.2,25.3,12.8,0.8,2,4.1,0,0
2021/10/8,0,17.4,25.5,11.2,0.9,3,8.2,0,0
2021/10/9,0,19.7,25.6,16.5,1.2,3.2,2.7,0,0
2021/10/10,0,19.3,25.2,16,1.2,3,3.9,0,0
2021/10/11,0,17.2,26.5,12.7,1.2,3.8,8.3,0,0
2021/10/12,12.5,15.5,17,14.4,0.6,2.3,0,0,0
2021/10/13,21.5,15.2,18.7,13.9,0.5,1.9,0,0,0
2021/10/14,0,15.2,22.3,11.3,0.9,2.1,8,0,0
2021/10/15,0,15.6,21.5,12.9,0.9,3.5,8.5,0,0
2021/10/16,0,16.7,25.7,13.3,1.1,3.3,2.8,0,0
2021/10/17,0.5,8.8,13.5,5,1.6,2.7,1.7,0,0
2021/10/18,0,8.3,14.6,4.3,0.9,2.3,4.6,0,0
2021/10/19,0.5,10.6,17,7.6,1.2,2.9,3.8,0,0
2021/10/20,18,6.7,9.7,5,1.1,2.9,0,0,0
2021/10/21,0,6.6,11.7,2.4,0.9,2.6,8.8,0,0
2021/10/22,0,7.5,15.4,2.6,1,2.4,5.1,0,0
2021/10/23,1,6.3,11.3,2.1,1.7,3.4,7,0,0
2021/10/24,0,6.4,15.9,-0.7,0.9,2.2,9.4,0,0
2021/10/25,7,7.3,11.5,2.6,0.9,2.4,0,0,0
2021/10/26,7.5,8.7,13,5.6,0.9,2.3,2.3,0,0
2021/10/27,0,8.9,17.4,3.3,0.8,2.5,5.1,0,0
2021/10/28,0,8.5,15.1,4.1,1,2.2,7.9,0,0
2021/10/29,0,7.4,13.8,2.2,1,3,7.3,0,0
2021/10/30,0,6.9,16.7,0.3,0.8,2.4,9.3,0,0
2021/10/31,0,8.8,16.4,3.8,0.8,2.4,3,0,0
2021/11/1,0,9.5,17.5,2.9,0.7,2.5,4,0,0
2021/11/2,0,9.5,16,3.8,0.7,2.1,3.8,0,0
2021/11/3,0,6.8,14.2,1,0.9,2.9,7.1,0,0
2021/11/4,0,7.1,15.3,1.2,0.8,2.2,7.6,0,0
2021/11/5,0,7.1,14.9,2.6,0.9,3.1,8.6,0,0
2021/11/6,0,6.9,16.5,2,0.8,2.8,8.7,0,0
2021/11/7,0,8.3,18,1.1,1,3.4,9,0,0
2021/11/8,0,10.4,17.9,2.7,1.7,4.3,4.1,0,0
2021/11/9,21,9.4,12.5,7.5,0.9,2.3,0,0,0
2021/11/10,0,8.2,14.2,4.8,1.2,3.6,3.4,0,0
2021/11/11,0,8.4,15.4,4.4,1.2,3.8,1.6,0,0
2021/11/12,4,3.8,6.8,2,0.8,2.3,1.1,0,0
2021/11/13,0,5.3,13.4,0.4,0.9,2.4,8.6,0,0
2021/11/14,0,5.8,13.9,-0.9,0.7,1.9,6.2,0,0
2021/11/15,0,5.7,12,0,0.8,2,1.9,0,0
2021/11/16,0,6.2,11.2,2.8,1,3.3,3.1,0,0
2021/11/17,0,4.8,13.8,-0.9,0.7,2.2,8.2,0,0
2021/11/18,0,5.8,14.1,0.7,0.8,2.4,8,0,0
2021/11/19,0,5.5,15.2,-1.8,0.8,2.6,8.5,0,0
2021/11/20,0,6.5,13.5,1.5,1,3.3,3.4,0,0
2021/11/21,0,6.6,14.6,0.2,0.9,2.7,5.1,0,0
2021/11/22,12.5,7.7,12.4,3.6,1.3,3.8,0,0,0
2021/11/23,2,3.7,8.1,0.6,1.8,5.5,4.7,0,0
2021/11/24,15.5,1.2,4.3,-0.1,1.2,4.4,0.1,0,0
2021/11/25,17.5,2.9,9.4,0.4,1.3,4.4,4.2,0,0
2021/11/26,12.5,2.8,7.1,-0.1,1.2,5,1.9,0,0
2021/11/27,18.5,-0.5,1.4,-1.9,0.2,1.7,0.3,14,14
2021/11/28,0,-0.8,4.8,-5.3,0.9,2.2,6.8,1,12
2021/11/29,0,-2.8,6.4,-7.5,0.5,1.2,0.1,0,0
2021/11/30,0,1.7,10.6,-6.8,0.8,3.5,5.5,0,0
2021/12/1,21,3.7,8.4,-0.9,1.6,5.1,1.4,0,0
2021/12/2,0.5,0.3,6.2,-3.5,1.3,3.3,7.6,0,0
2021/12/3,0,1.1,10.2,-5.5,0.9,2.5,7.8,0,0
2021/12/4,4,0.8,2.8,-1.1,1.4,4.2,0,0,0
2021/12/5,0,-0.7,4,-3.4,1,3.2,3.4,0,0
2021/12/6,1.5,1.3,5.4,-4.7,0.9,1.8,0,0,0
2021/12/7,25.5,4.8,6.9,3.3,0.7,2.9,0,0,0
2021/12/8,18,4.8,7.6,3.2,1.3,3.1,0.3,0,0
2021/12/9,0,3.5,11.3,-1.4,0.8,2.1,7.6,0,0
2021/12/10,0,2.3,10.9,-2.2,0.8,2.8,3.9,0,0
2021/12/11,0,1.3,7.5,-3.2,0.7,2.2,2.1,0,0
2021/12/12,4.5,4.8,12.3,-1.8,1.1,4.3,5.4,0,0
2021/12/13,0,-0.3,5,-3.4,2.1,4.5,0,0,0
2021/12/14,0,-1,8.2,-6.4,0.7,1.8,7.5,0,0
2021/12/15,0,0.3,5.7,-4.1,0.8,1.6,0,0,0
2021/12/16,0,2.7,8.8,-2.6,0.8,2.1,2.7,0,0
2021/12/17,29,1.6,6.1,-4.9,1.5,4.8,0,21,21
2021/12/18,6,-6,-3.3,-10.3,1.9,4.5,0,7,26
2021/12/19,29.5,-5,-2.4,-10.1,0.5,1.4,0,38,53
2021/12/20,2,-0.4,2.6,-2.6,0.7,1.4,0,0,53
2021/12/21,0,1.3,7.1,-1.9,1.3,4.2,0.2,1,34
2021/12/22,1.5,-0.3,2.9,-3.6,2.4,4.8,0,6,23
2021/12/23,0,-1.7,4,-5.8,1,2.1,6.4,3,15
2021/12/24,0,1.2,8.4,-4.1,1,2.3,6.5,3,15
2021/12/25,2,-1.2,2.5,-6,2.3,4.1,1.7,5,12
2021/12/26,3,-6.9,-5.9,-8,2.3,3.8,0,18,19
2021/12/27,7,-5.3,-2.3,-7.8,1.4,3.9,0.1,13,24
2021/12/28,2.5,-5.9,-2.3,-13.1,2,4.4,1.6,7,31
2021/12/29,0,-5.2,2.1,-14.4,0.6,1.6,4.2,3,24
2021/12/30,24,-1,0.3,-2.8,0.7,2.7,0,25,41
2021/12/31,6.5,-5.8,-2.6,-7.6,2.2,4.2,0,14,49
2022/1/1,2,-7.3,-3.4,-14.7,2,3.9,4.7,6,50
2022/1/2,6,-7.4,-0.5,-17.5,0.8,3.2,4.6,10,50
2022/1/3,5.5,-1.2,2.8,-3.6,1.4,5.4,3.3,12,54
2022/1/4,16,-2.6,0,-5.7,2.9,4.7,0,20,70
2022/1/5,0.5,-5.7,-2,-10.9,2,4.4,4.5,1,71
2022/1/6,0,-6.4,0.8,-12.8,0.8,2.3,6.2,1,60
2022/1/7,0.5,-4,-1.7,-8.9,1.9,4.2,3.9,4,58
2022/1/8,0,-7.1,3.1,-14.7,0.7,1.9,7.7,2,53
2022/1/9,0,-0.6,5.3,-6.4,1.3,3.5,1,2,51
2022/1/10,0,-0.3,4.7,-5.9,0.9,2.4,4.9,1,43
2022/1/11,18.5,-1.9,1.6,-6.7,0.6,3.2,0,21,54
2022/1/12,3.5,-4,-2.2,-5.8,2.3,6.1,0,12,57
2022/1/13,28,-4.7,-3.5,-5.9,1.2,3.5,0,36,87
2022/1/14,7.5,-5,-3.2,-6.6,2.5,4.5,0,3,89
2022/1/15,0,-4.7,0.7,-10.8,1,2.8,2.3,0,83
2022/1/16,3,-4.2,1.8,-12.6,0.7,2.3,2.9,9,76
2022/1/17,5,-1.7,-0.3,-3.5,1.1,4.9,0,9,80
2022/1/18,2.5,-5.3,-2.5,-8.2,2.6,6,0.1,5,82
2022/1/19,0,-6.8,-0.1,-15.6,0.7,2.6,2.8,1,80
2022/1/20,14,-4.4,-2.5,-5.3,1.3,3.5,0,22,93
2022/1/21,0.5,-7,-2.7,-14.9,2.1,4.5,4.2,0,92
2022/1/22,0,-8.1,-0.4,-17.2,0.9,3.2,8.1,0,84
2022/1/23,0,-4.5,2.2,-12.9,0.6,1.9,1.4,0,79
2022/1/24,0,-1.4,0.1,-3.2,2.2,4.2,0,0,75
2022/1/25,0,-3.5,2.3,-11.6,1.1,3.6,5.2,2,72
2022/1/26,0,-0.3,4.4,-3.9,1,3.8,3.5,2,72
2022/1/27,0,-1.8,0.5,-4.9,1.9,3.8,0.9,1,66
2022/1/28,0,-4.1,-0.5,-8.9,1.3,3.6,0.8,1,64
2022/1/29,0,-2.1,2.1,-4.5,1.3,4,2.7,5,65
2022/1/30,0,-3.4,-1.9,-4.4,2.1,3.5,0.4,6,64
2022/1/31,0,-2.8,0.9,-4.9,2,4,0.1,5,63
2022/2/1,6,-2.5,1.5,-5.8,1.3,3.4,5.1,17,71
2022/2/2,3,-2.4,0.6,-3.9,1.5,3.9,1.2,15,74
2022/2/3,0.5,-1.7,3.1,-4.3,2,5.9,3.6,5,71
2022/2/4,0,-2.4,0.2,-4.1,1.5,3.8,2.3,6,68
2022/2/5,3.5,-5.3,-2.3,-6.6,1.8,3.5,0,10,73
2022/2/6,7.5,-5.8,-4.7,-6.7,1.7,4.3,0,11,82
2022/2/7,0,-5.1,-0.9,-10,1.2,3.1,6.6,3,82
2022/2/8,0,-4.4,1.3,-11,1.3,3.5,5.7,0,75
2022/2/9,0,-2.5,3.2,-6.3,1.2,3.8,8.1,5,71
2022/2/10,5,-3,-0.7,-6.9,0.4,1.5,0,6,73
2022/2/11,0,-2.3,1.6,-7.9,1.7,4.1,5.3,0,72
2022/2/12,0,-4.3,5.1,-11.1,0.8,3.5,7.3,2,67
2022/2/13,3,-3.1,4.8,-10.7,0.8,2.8,2.4,8,72
2022/2/14,0.5,-2,2.9,-7.1,0.9,2.4,5.7,0,72
2022/2/15,11.5,-2.9,1.4,-8.8,0.6,2.1,0,16,76
2022/2/16,7,-3.5,-1,-5.1,,,0,10,83
2022/2/17,7,-5.7,-4.6,-7,,,0,7,88
2022/2/18,2.5,-3.2,0.7,-9.9,1.5,3.2,6,6,88
2022/2/19,9.5,-3,4.9,-11.7,0.8,3,2.8,16,92
2022/2/20,11,-2.1,1.2,-6.9,2.5,4.8,0,19,99
2022/2/21,4.5,-6.1,-4.2,-7.5,2.9,4.7,0,6,101
2022/2/22,3.5,-5.2,-3,-6.2,1.7,4.4,0,5,102
2022/2/23,0,-4.8,-2.8,-6.6,1.7,3.9,1.2,0,100
2022/2/24,0,-5.7,-0.4,-12.4,1.3,3.1,6.7,3,92
2022/2/25,0,-4.4,4.5,-13.1,1.2,3.4,9.5,1,87
2022/2/26,0,-2.6,7,-11.8,0.9,3,8.3,2,82
2022/2/27,17.5,-1.8,2.3,-5.5,1.3,4.1,0.4,13,92
2022/2/28,1,0,7.8,-5.6,1.2,3.2,6.5,2,83
2022/3/1,6,-0.4,8.3,-7.3,0.9,3.4,1.9,3,79
2022/3/2,0.5,1.2,4.6,-3.3,1.7,4.2,4.8,3,78
2022/3/3,0,-0.7,5.5,-4.8,2.1,5.3,3.3,1,74
2022/3/4,0,-1.2,5.6,-6.7,0.9,3.5,6.9,6,70
2022/3/5,1.5,0.2,10.7,-7.3,2.1,6.1,6.3,4,66
2022/3/6,10,-3.4,-1.9,-4.4,2,4.7,0,18,80
2022/3/7,0.5,-1.3,2.2,-4.9,1.8,3.8,6.7,1,80
2022/3/8,0,-1.2,3.8,-5.5,1.1,4.1,7.3,1,67
2022/3/9,0,-1.5,5.6,-8.9,1.2,3.8,10,1,62
2022/3/10,0,-0.4,7.2,-7.6,0.9,3.2,9.3,2,58
2022/3/11,0,2.7,12.6,-6,0.9,2.8,9.3,1,54
2022/3/12,0,3.9,13.4,-2.6,1.2,3.8,9.7,2,51
2022/3/13,0,4.1,12,-1.4,0.8,1.7,0,2,45
2022/3/14,5,5.1,11.4,1.7,1.4,4.1,7.6,0,41
2022/3/15,11,6.2,12.8,1.6,2.3,7.9,9.4,1,33
2022/3/16,0,6.8,15.5,-1.3,2,5.6,9.8,1,23
2022/3/17,0,3.9,9.8,1,2.2,5.5,2.8,0,15
2022/3/18,33.5,1.3,3.7,-0.1,0.9,2.1,0,5,12
2022/3/19,1,1.9,4.4,0.1,2.5,4.7,1.5,4,12
2022/3/20,0,0.5,2.7,-0.9,2.2,4.4,3.4,5,7
2022/3/21,0,1.1,5.4,-1.5,1.7,5.2,8.5,1,4
2022/3/22,4.5,0,3.7,-3.6,0.9,3.4,1,0,0
2022/3/23,0,0.2,5.8,-6.5,1.4,2.9,1.4,0,0
2022/3/24,0,2.9,9.6,-0.5,1.2,3.7,3.5,0,0
2022/3/25,0,5.1,15.3,-3.6,1.2,2.8,9.6,0,0
2022/3/26,30,6.9,10.5,2.4,1.4,4,0,0,0
2022/3/27,0.5,6.1,10.7,1.3,2.4,5.4,6.1,0,0
2022/3/28,0,3,9.1,-0.8,2.4,4.6,1.2,0,0
2022/3/29,0,4.7,11.8,-1,1.3,2.9,0,0,0
2022/3/30,0,7.1,17.6,-1.3,1.4,4.1,9.1,0,0
2022/3/31,3.5,3.6,7,0.1,2,4.9,0,0,0
